Time,Total length,Event,Subject,Group,Puzzle,StartEnd,SubjAssign
1100.372,2928.16,Open phase 4 picture*,None,31,flyer,start,0.0
1125.873,2928.16,Open flyer*,None,31,flyer,,0.0
1221.622,2928.16,Mention firestoneheavy.com,31E,31,flyer,,1.0
1222.121,2928.16,Open firestoneheavy.com*,None,31,myspace,start,0.0
1240.875,2928.16,Find Hughey Neube's name,31C,31,myspace,,1.0
1291.873,2928.16,Open admin portal page*,None,31,,,0.0
1499.375,2928.16,Mention Hughey Neube's Myspace,None,31,myspace,,1.0
1507.371,2928.16,Open Hughey Neube's Myspace*,None,31,myspace,,0.0
1509.875,2928.16,Find pictures of Crumpet*,None,31,myspace,,0.0
1530.624,2928.16,Find missing corner of flyer*,None,31,myspace,,0.0
1566.621,2928.16,Find Employee ID photo*,None,31,myspace,,0.0
1571.875,2928.16,Notice Employee ID number,31A,31,myspace,end,1.0
1593.122,2928.16,Mention association between corner letters and flyer icons,31C,31,flyer,,1.0
1644.371,2928.16,Flyer: Decode E,31C,31,flyer,,1.0
1644.621,2928.16,Flyer: Decode M,31C,31,flyer,,1.0
1646.6229999999998,2928.16,Flyer: Decode P,31C,31,flyer,,1.0
1649.121,2928.16,Flyer: Decode I,31C,31,flyer,,1.0
1654.3729999999998,2928.16,Flyer: Decode D,31C,31,flyer,,1.0
1658.875,2928.16,Flyer: Decode second I,31C,31,flyer,,1.0
1663.121,2928.16,Flyer: Decode N,31C,31,flyer,,1.0
1782.6229999999998,2928.16,Flyer: Decode R,31D,31,flyer,,1.0
1805.375,2928.16,Flyer: Decode second E,31C,31,flyer,,1.0
1812.622,2928.16,Flyer: Decode V,31C,31,flyer,,1.0
1813.121,2928.16,Have all of the flyer letters*,None,31,flyer,end,0.0
1813.121,2928.16,Have all of the flyer letters*,None,31,EMPID,start,0.0
2150.121,2928.16,Mention the spaces between words,None,31,flyer,,1.0
2159.121,2928.16,Figure out what EMP ID means,None,31,EMPID,,1.0
2176.623,2928.16,Figure out what IN REV means,31C,31,EMPID,,1.0
2189.374,2928.16,mention going to firestoneheavy.com/745017,31A,31,EMPID,,1.0
2196.373,2928.16,Bring up purple log in page*,None,31,EMPID,end,0.0
2196.373,2928.16,Bring up purple log in page*,None,31,crumpet,start,0.0
2309.624,2928.16,Figure out password,31D,31,crumpet,,1.0
2316.12,2928.16,Figure out username,31C,31,crumpet,,1.0
2401.874,2928.16,Get to maze game*,None,31,crumpet,end,0.0
2401.874,2928.16,Get to maze game*,None,31,maze,start,0.0
2464.375,2928.16,Figure out you need to walk to houses,31C,31,maze,,1.0
2530.625,2928.16,"Find ""1979 Album""",31A,31,maze,,1.0
2690.125,2928.16,"Find ""Toto""",31A,31,maze,,1.0
2753.3709999999996,2928.16,"Find ""Last Word""",31E,31,maze,,1.0
2805.375,2928.16,"Find ""Second Song""",31D,31,maze,,1.0
2830.875,2928.16,Figure out word is dragon,31A,31,maze,,1.0
2863.873,2928.16,Input dragon into admin portal*,None,31,maze,end,0.0
2883.1209999999996,2928.16,See congratulations page*,None,31,,,0.0
2189.374,2928.16,mention going to firestoneheavy.com/745017,31C,31,EMPID,,1.0
2830.875,2928.16,Figure out word is dragon,31C,31,maze,,1.0
